job_id,company_id,title,description,max_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,job_posting_url,application_type,expiry,formatted_experience_level,listed_time,sponsored,work_type,currency,compensation_type,average_salary,year
3693068264,6593,Artist Marketing Manager,"Job Summary:

Title: Artist Marketing Manager

Location: Los Angeles, CA (Full-Time, On-Site)

The Role:

Roc Nation, a Live Nation joint venture, is seeking an Artist Marketing Manager. This roleâs focus is in creating creative and expansive artist marketing campaigns as well as managing artist projects, coordinating the marketing efforts internally as well as with artists and management. You will report to the VP of Creative and work with both the marketing and creative teams to bring marketing initiatives to life.

Responsibilities:Serve as primary point of contact with artists and management regarding marketing activities Create and implement various creative marketing campaigns for artists including but not limited to:Album rolloutsPhotoshootsVideo shootsEventsDigital activationsPartner activationsLead efforts to align artist on-line presence and marketing with overall project goals Closely coordinate activities of all internal departments and external personnel to ensure project success Maintain promo itineraries and disseminate to all internal departments Work with our internal Digital, TV+Film, Brand Partnerships, and Philanthropy teams cross functionally to support artists projectsCreate and maintain project reports for all artists Answer, transfer, and screen incoming requests in a pleasant, efficient manner 

Qualifications:
Bachelorâs degree required Minimum of 4-6 years required in the entertainment industry with prior marketing/product management experience Must have knowledge of creating marketing plans from scratch and the ability to maintain timelines and deadlines The ability and skill-set to communicate directly with artists and artist management High level of interpersonal people skills Ability to meet deadlines under pressure Outstanding ability to manage multiple priorities while delivering high level resultsSpanish Speaking skills or bilingual proficiency recommendedSome travel required (<20%)Availability to work on weekends and holidays, as required

COVID-19 vaccination series and booster shot are a mandatory requirement for this position.

Applicants for employment in the U.S. must possess work authorization which does not require sponsorship by the employer for a visa.

EQUAL EMPLOYMENT OPPORTUNITY

Roc Nation and Live Nation Entertainment strongly supports equal employment opportunity for all applicants regardless of race, color, religion, sex, gender identity, pregnancy, national origin, ancestry, citizenship, age, marital status, physical disability, mental disability, medical condition, sexual orientation, genetic information, or any other characteristic protected by state or federal law.

HIRING PRACTICES

The preceding job description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities, and qualifications required of employees assigned to this job.

Roc Nation and Live Nation Entertainment recruitment policies are designed to place the most highly qualified persons available in a timely and efficient manner. Roc Nation and Live Nation Entertainment may pursue all avenues available, including promotion from within, employee referrals, outside advertising, employment agencies, Internet recruiting, job fairs, college recruiting and search firms.

Note â Roc Nation benefits and policies differ from Live Nation.

The expected compensation for this position in California is:

$68,000.00 USD - $85,000.00 USD
Please note that the compensation information provided is a good faith estimate for this position only and is provided pursuant to the California Salary Transparency in Job Advertisements Law. It is estimated based on what a successful California applicant might be paid. It assumes that the successful candidate will be in California or perform the position from California. Similar positions located outside of California will not necessarily receive the same compensation. Live Nation takes into consideration a candidateâs education, training, and experience, as well as the positionâs work location, expected quality and quantity of work, required travel (if any), external market and internal value, including seniority and merit systems, and internal pay alignment when determining the salary level for potential new employees. In compliance with the California Law, a potential new employeeâs salary history will not be used in compensation decisions.",85000.0,68000.0,YEARLY,Full-time,"Los Angeles, CA",60.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693068264/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,76500.0,1970
3699057628,1874,Senior Cyber Modeler,"Marsh USA LLC is seeking candidates for the following position based in the Boston, MA office. Remote work may be permitted within a commutable distance from the worksite in accordance with Company policy.
Senior Cyber Modeler
We will count on you to:
Work with the companyâs Cyber Analytics Center of Excellence to deliver best in class cyber analytics to companyâs internal and external clients. Interact with stakeholders across the organization to understand the cyber analytics needs from individual risk modelling to aggregation modelling and develop solutions that span this spectrum. Collaborate with other members of the Analytics team and help recruit new team members. As a key professional, the Senior Cyber Modeler will join the new company-wide Cyber Risk Analytics Center of Excellence at its early stages and help shape its future growth. Understand the different cyber analytics needs of corporations, insurance companies, and reinsurance companies, and develop analytic solutions for each. Expand upon the companyâs existing cyber modelling capabilities to make an immediate impact on clients. Build cyber risk loss estimation models, tools and reports using proprietary internal data and data licensed from third parties. Build models for emerging aspects of cyber risk. Analyze and evaluate third-party cyber risk loss estimation models. Analyze and evaluate third-party data sources for cyber risk technographic information. Write articles, papers, blogs, and other thought leadership pieces. Collaborate with colleagues within the Cyber Analytics Center, other analytics groups across the company, and third-party vendors.
What you need to have: 
Requires a Masterâs degree, or foreign equivalent, in Business Intelligence and Analytics, Information Systems and Technology, Computer Engineering, or a related field, and three (3) years of progressive experience in the job offered or in a related occupation. Three (3) years of experience must include: Working with machine learning models including random forest and gradient boosting. Scientific programming skills in Python and SQL. Working with probability curves and other statistical model output. One (1) year of experience must include: Catastrophe modelling specifically related to cyber risk model development. Working with historical cyber incidents and current cyber trends. Enterprise architecture and security framework. Vendor cyber models and datasets. Working with cyber model output.
Marsh is the worldâs leading insurance broker and risk adviser. With over 35,000 colleagues operating in more than 130 countries, Marsh serves commercial and individual clients with data driven risk solutions and advisory services. Marsh is a business of Marsh & McLennan Companies (NYSE: MMC), the leading global professional services firm in the areas of risk, strategy, and people. With annual revenue approaching US $20 billion and 85,000 colleagues worldwide, MMC helps clients navigate an increasingly dynamic and complex environment through four market-leading businesses: Marsh, Guy Carpenter, Mercer, and Oliver Wyman. Follow Marsh on Twitter @MarshGlobal; LinkedIn; Facebook; and YouTube, or subscribe to BRINK.
R_237950",83124.5,60300.0,,Full-time,"Boston, MA",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3699057628/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Not Specified,01-01-1970 00:28,0,FULL_TIME,Unknown,,71712.25,1970
3699430619,163787,Delivery Truck Driver - Non CDL,"Job Posting: 

Ferguson is North Americaâs leading value-added distributor across residential, non-residential, new construction and repair, maintenance, and improvement (RMI) end markets. Spanning 34,000 suppliers and more than one million customers, we deliver local expertise, value-added solutions, and the industryâs most extensive portfolio of products. From infrastructure, plumbing, and appliances, to HVAC, fire protection, fabrication, and more, we make our customersâ complex projects simple, successful, and sustainable.

Would you like a truck driving career where you can be home daily with no nights or weekends? Join our team today!

Pay: Currently starts at $21 per hour and might increase depending on experience.

Hours: Monday - Friday 7:00am - 3:30pm

The PERKS of working for Ferguson:
Competitive compensationSafe Driver incentiveHourly bonus potentialBenefits (Medical, Dental, Vision, Disability, Life Insurance, Wellness Programs, etc.)401(K) Retirement Savings Plan with company matchPaid time off (vacation, sick, personal, holiday, and parental leave)Employee Assistance ProgramsAssociate discountsCommunity involvement opportunitiesOpportunities for growth and advancement both professionally and financially

Qualifications:
0-3 years of commercial truck driving experience is strongly preferred but not requiredMust be at least 21years of ageAbility to lift items that weigh up to of 50lbs independentlyA background in warehouse operations and logistics, including shipping, receiving and delivery is a plusGood communication and customer service skillsGeneral digital literacyProduct knowledge or the ability to quickly learn it 

Responsibilities:
Deliver materials to the customer, which includes assistance with unloading and ensuring delivery of ticket with materialPick up customer returns, validating product match for credit requestsPerform daily pre-trip and post-trip inspections, fuel the truck as needed, and report any problems or issues to supervisorFollow all DOT (Department of Transportation) standards and regulationsFollow and implement all company safety policies and proceduresAssist warehouse personnel with pulling and preparing orders for shipment as needed, as well as receiving, verifying, staging and stocking incoming materialAbility to work overtime as neededPre-employment drug and background screening required*

Pay Range:

$16.39 - $24.58

Estimated Ranges displayed are Monthly for Salaried roles OR Hourly for all other roles.

This role is Bonus or Incentive Plan eligible.

The Company is an equal opportunity employer as well as a government contractor that shall abide by the requirements of 41 CFR 60-300.5(a), which prohibits discrimination against qualified protected Veterans and the requirements of 41 CFR 60-741.5(A), which prohibits discrimination against qualified individuals on the basis of disability.

Ferguson Enterprises, LLC. is an equal employment employer F/M/Disability/Vet/Sexual Orientation/Gender Identity.

Equal Employment Opportunity and Reasonable Accommodation Information",24.58,16.39,HOURLY,Full-time,"Hillsboro, OR",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3699430619/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,20.485,1970
3697352625,455602,Direct Sales - San Diego/Las Vegas,"Compensation: $75,000-$115,000/yr DOE
Grow the number of active customers in the defined sales area through face to face meetings and active telephone calls, with a focus on selling standard passive (eiSos) and electromechanical (eiCan) components.
 Target growth of active customers. Contact via telephone and face to face meetings with prospect and existing customers to listen, understand, and discuss their needs, and to explain how these needs could be met by specific products and services. Generate qualitative actions (quotations and sample orders) with an emphasis on maximizing gross profit and customer growth. Answer customer's questions about products, prices, availability, and product uses. Emphasize product features based on analyses of customer's applications, and on technical knowledge of product capabilities and limitations. Maintain customer records and activities using Alphaplan CRM system. Identify prospective customers by using business directories, following leads from existing clients, participating in professional organizations, and attending trade shows and conferences. Distribute resources such as samples, promotional and educational materials. Work cooperatively with Inside Sales to develop and maintain customer relationships. Integrate management, engineering, quality and operations personnel in customer interface solutions as required.
We offer a full benefit package that includes Basic Life, Vision, and Short and Long Term Disability provided by the Company at no cost to you. Medical, Dental, Additional Life Insurance and Vision insurance for employee and family, Identity Theft Protection, and Legal Services Benefit are available at group rates through payroll deduction. A 401(k) Retirement Plan, Flexible Spending and Dependent Day Care Accounts are available. Benefits are available the first of the month following the hire date except for Short and Long Term Disability that have a 60-day waiting period.",115000.0,75000.0,YEARLY,Full-time,"Las Vegas, NV",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3697352625/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,95000.0,1970
3693050683,70462933,Intern Assistant,"Executive Assistant
This position is unpaid and is for internship or volunteership. You may use these hours gained towards school credit.
MUST reside within 30 minutes of the Boston/Cambridge area to be considered. Rarely you will be required to attend events.
About Us:902 Youth is a dynamic and innovative non profit company based in the heart of Boston. We pride ourselves on fostering a collaborative and supportive work environment that encourages growth and learning. We are currently seeking a motivated and organized individual to join our team as an Executive Assistant Intern. This internship provides an excellent opportunity to gain hands-on experience in a fast-paced and exciting industry while developing essential skills for a successful career.
Responsibilities:Provide administrative support to executives, including scheduling meetings, managing calendars, and making travel arrangements.Prepare and edit documents, presentations, and reports as needed.Assist with event coordination and planning, including logistics, materials, and communications.Conduct research and compile information to support decision-making processes.Assist in organizing and maintaining files, records, and databases.Handle incoming communications, prioritize emails, and draft responses when necessary.Collaborate with various departments to ensure smooth communication and workflow.Participate in team meetings and take minutes as required.Perform other duties and tasks as assigned to support the executive team.
Qualifications:Strong organizational and time management skills.Excellent written and verbal communication skills.Proficiency in Google Workplace.Detail-oriented with a high degree of accuracy.Ability to handle sensitive and confidential information with discretion.Strong problem-solving skills and the ability to work independently.Enthusiastic and eager to learn, with a proactive attitude.Prior administrative or office experience is a plus.",83124.5,60300.0,,Internship,"Boston, MA",,1690000000000.0,1,https://www.linkedin.com/jobs/view/3693050683/?trk=jobs_biz_prem_srch,ComplexOnsiteApply,1700000000000.0,Not Specified,01-01-1970 00:28,0,INTERNSHIP,Unknown,,71712.25,1970
3697378819,76323347,Practice Manager [Bilingual - English & Spanish] [CenterWellâ¢],"R-317451

Description

CenterWellâ¢ represents our payer-agnostic healthcare services for senior primary care, home health and pharmacy. Launched in spring 2021, CenterWell creates experiences that provide patients with ease, comprehensive care and a personal approach. By placing each patient at the center â focusing on their unique needs and personalizing the care we deliver to them â we can help them lead happier, healthier lives.

CenterWell Senior Primary Careâ¢ provides proactive, preventive care to seniors, including wellness visits, physical exams, chronic condition management, screenings, minor injury treatment and more. It is part of Humanaâs Primary Care Organization, which is the nationâs largest provider of value-based, senior-focused primary care.

More About CenterWell Senior Primary Care
 More than 85 locations, which are part of the 235 senior primary care centers operated by Humanaâs Primary Care Organization Integrated care teams that include physicians, nurse practitioners, medical assistants, medical coders and center administrators Nearly 250,000 total patients served in 2022, including those in Medicare Advantage, value-based arrangements or other Medicare programs
The Practice Manager plans and directs the work of professional and support personnel who provide outpatient care to patients in a clinical setting.

The Practice Manager works within specific guidelines and procedures; applies advanced technical knowledge to solve moderately complex problems; receives assignments in the form of objectives and determines approach, resources, schedules and goals.

Responsibilities

The Practice Manager helps develop and leads implementation for staffing plans, policies and procedures for the facility and works closely with clinicians to ensure optimal patient outcomes. Decisions are typically related to resources, approach, and tactical operations for projects and initiatives involving own departmental area. Requires cross departmental collaboration, and conducts briefings and area meetings; maintains frequent contact with other managers across the department.

Location: CenterWell Senior Primary Care office address: Central Florida (greater Orlando area)

Required Qualifications
2 or more years of management experienceThis role is considered patient facing and is part of Humana/Senior Bridge's Tuberculosis (TB) screening program. If selected for this role, you will be required to be screened for TB.Direct leadership experience and demonstrated ability to lead, coach and mentor teamsProven interpersonal skills with the ability to interface effectively both internally and externally with a wide range of people including physicians, office staff, hospital executives, medical groups, IPA's, community organizations and other health plan staffKnowledge of and experience working with Provider CommunitiesExperience with Electronic Medical Record (EMRs) or Health Information Management (HIMs) systemsKnowledge of Excel, Word and Power Point Presentations in a business settingA high level of engagement and emotional intelligenceMust be passionate about contributing to an organization focused on continuously improving consumer experiencesBilingual in both English and Spanish
Preferred Qualifications
Basic knowledge of Population Health StrategyBachelor's DegreeMedicare knowledgeManaged care experienceValue Based Care knowledgeProven ability to function effectively in matrix management environment and as a member of an interdisciplinary teamSolid understanding of medical care delivery, managed care financial arrangements and reimbursementBachelor's degree, preferably in Business Administration, Healthcare Administration or related fieldExperience managing a budget of $500,000+
Benefits Include

In addition to being a great place to work, CenterWell Senior Primary Care also offers industry leading benefits for all employees, starting your FIRST day of employment.
Medical BenefitsDental BenefitsVision BenefitsHealth Savings AccountsFlex Spending AccountsLife Insurance401(k)PTO including ""8"" paid holidays, one personal holiday, one day of volunteer time off, 18 days of annual PTO, parental leave, caregiving leave, and weekly well-being time
Additional Information

This role is considered patient facing and is part of Humanaâs Tuberculosis (TB) screening program. If selected for this role, you will be required to be screened for TB.

Alert

Humana and its subsidiaries value personal identity protection. Please be aware that applicants being considered for an interview will be asked to provide a social security number, if it is not already on file. When required, an email will be sent from Humana@myworkday.com with instructions to add the information into the application at Humanaâs secure website.

Being a part of the CenterWell team gives you benefits that include:

We offer tangible and intangible benefits such as medical, dental and vision benefits, 401k with company matching, tuition reimbursement, weeks of paid vacation time, paid holidays, work-life balance, growth, a positive and fun culture and much more.

Social Security Request Task Notification: Humana values personal identity protection. Please be aware that applicants selected for leader review may be asked to provide a social security number, if it is not already on file. When required, an email will be sent from Humana@myworkday.com with instructions to add the information into the application at Humanaâs secure website.

Interview Format

To enhance our hiring and decision-making ability. Modern Hire Text allows us to quickly connect and gain valuable information for you pertaining to your relevant skills and experience at a time that is best for your schedule.

If you are selected for a first round interview, you will receive an email correspondence inviting you to participate in a Modern Hire text interview. In this interview, you will read to a set of interview questions and you will provide text responses to each question. You should anticipate this interview to take about 15 minutes. Your text interview will be reviewed and you will subsequently be informed if you will be moving forward to next round of interviews.

Language Proficiency Testing

Bilingual English/Spanish. Must be able to speak, read and write in both languages without limitations or assistance. See Additional Information on testing. Any Humana associate who speaks with a member in a language other than English must take a language proficiency assessment, provided by an outside vendor, to ensure competency. Applicants will be required to take the Interagency Language Rating (ILR) test as provided by the Federal Government.

Equal Employment Employer

CenterWell Senior Primary Care is more than an equal opportunity employer, CenterWell's dedication to promoting diversity, multiculturalism, and inclusion is at the heart of what we do in all of our CenterWell roles. Diversity is more than a commitment to us, it is the foundation of what we do. We are fully focused on diversity of race, gender, sexual orientation, religion, ethnicity, national origin and all of the other fascinating characteristics that make us each uniquely wonderful.

Scheduled Weekly Hours

40

",83124.5,60300.0,,Full-time,"Longwood, FL",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3697378819/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Not Specified,01-01-1970 00:28,1,FULL_TIME,Unknown,,71712.25,1970
3693587486,2203697,Anaplan Consultant,"Our client in the cybersecurity industry is seeking an Anaplan Consultant to join their team. As an Anaplan Model Builder, you will create and maintain Anaplan models and interfaces.
Job Title: Anaplan Consultant
Location: Hybrid, Santa Clara
Pay Range: $100-$135
Job Description
Model Builders are responsible for building and managing Anaplan models. This person will work with clients and/or internal team members to gather requirements and build models that meet those requirements. This includes everything from creating data inputs and outputs to designing calculations and mapping out business processes. In order to build an effective Anaplan model, Model Builders need to have a strong understanding of both the Anaplan platform and the specific business processes.
If this is a role that interests you and youâd like to learn more, click apply now and a recruiter will be in touch with you to discuss this great opportunity. We look forward to speaking with you!
About ManpowerGroup, Parent Company OfExperis
ManpowerGroupÂ® (NYSE: MAN), the leading global workforce solutions company, helps organizations transform in a fast-changing world of work by sourcing, assessing, developing, and managing the talent that enables them to win. We develop innovative solutions for hundreds of thousands of organizations every year, providing them with skilled talent while finding meaningful, sustainable employment for millions of people across a wide range of industries and skills. Our expert family of brands â  Manpower, Experis, Talent Solutions, and Jefferson Wells  â creates substantial value for candidates and clients across more than 75 countries and territories and has done so for over 70 years. We are recognized consistently for our diversity - as a best place to work for Women, Inclusion, Equality and Disability and in 2022 ManpowerGroup was named one of the World's Most Ethical Companies for the 13th year - all confirming our position as the brand of choice for in-demand talent.
",83124.5,60300.0,,Contract,"Santa Clara, CA",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693587486/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,1,CONTRACT,Unknown,,71712.25,1970
3693062870,19066,Compounding Pharmacy Technician I,"Extraordinary Care. Extraordinary Careers.

With the nationâs largest home infusion provider, there is no limit to the growth of your career.

Option Care Health, Inc. is the largest independent home and alternate site infusion services provider in the United States. With over 6,000 team members including 2,900 clinicians, we work compassionately to elevate standards of care for patients with acute and chronic conditions in all 50 states. Through our clinical leadership, expertise and national scale, Option Care Health is re-imagining the infusion care experience for patients, customers and employees.

As a proud recipient of the Gallup Exceptional Workplace Award, we recognize that part of being extraordinary is supporting and building a workforce that is as diverse as the patients and communities we serve.

Join a company that is taking action to develop a culture that is more inclusive, respectful, engaging and rewarding for all team members. We are committed to hiring, developing, and retaining a diverse workforce.

Job Description Summary

Hiring Range From $18/hr +

SIGN ON BONUS AVAILABLE

Under the direction of a licensed Pharmacist, the compounding technician I works in a clean room compounding medication at least 50% of the time in order to help ensure safe, accurate, and smooth compounding operations.

Job Description

Job Responsibilities (listed in order of importance and/or time spent)

Prescription Compounding, Preparation, & Processing
 Assists pharmacist with the preparation and dispensing of medications and supplies in accordance with OCH policies & procedures, and in accordance with state regulations & standards. Prepares medications so they are accurately compounded. Performs basic pharmaceutical calculations in order to obtain correct dosages of medications. Accurately labels and packages medications. Participates in the process for assessing, managing, and reporting medication related incidents.
Site & Supplies/Equipment Maintenance
 Ensures pharmacy surfaces and laminar flow hoods are cleaned and sanitized. Inspects equipment and documents any equipment failures or defects. Assists with recording and maintaining pharmacy temperature & cleaning logs.
Supervisory Responsibilities

Does this position have supervisory responsibilities?

(i.e. hiring, recommending/approving promotions and pay increases, scheduling, performance reviews, discipline, etc.)

No - X

Yes

Basic Education And/or Experience Requirements
High School Diploma or GED.Minimum of 1 year of pharmacy technician experience.Must be licensed or registered (if required by the state)
Basic Qualifications
Experience providing customer service to internal and external customers, including meeting quality standards for services, and evaluation of customer satisfaction.Able to perform basic & intermediate level mathematical calculations.Excellent organizational skills.Basic level skill in Microsoft Word (for example: opening a document, cutting, pasting, and aligning text, selecting font type and size, changing margins and column width, sorting, inserting bullets, pictures, and dates, using find and replace, undo, spell check, track changes, review pane and/or print functions).Basic level skill in Microsoft Excel (for example: opening a workbook, inserting a row, selecting font style and size, formatting cells as currency, using copy, paste and save functions, aligning text, selecting cells, renaming a worksheet, inserting a column, selecting a chart style, inserting a worksheet, setting margins, selecting page orientation, using spell check and/or printing worksheets).Basic skill level in Microsoft PowerPoint (for example: inserting, rearranging, hiding, and deleting slides, navigating between slides, increasing list level, adding, centering, and editing text, changing views, inserting a table or a note, moving objects, printing outline view and/or running a slide show).
Physical Demand Requirements
Ability to stand for extended periods of time.Frequent bending, stooping, reaching.Ability to carry at least 30lbs
Travel Requirements: (if required)

None

Preferred Qualifications & Interests (PQIs)
Successful enrollment and completion of the OCH designated training course within 6 months of hire (if licensure and/or training course is required by the state).Previous healthcare or pharmacy technician experience is preferred.
Due to some state pay transparency laws, below is the minimum pay for the position:

Salary to be determined by the applicant's education, experience, knowledge, skills, and abilities, as well as internal equity and alignment with market data.

Minimum pay is $17.49+

Benefits
401kDental InsuranceDisability InsuranceHealth InsuranceLife InsurancePaid Time offVision Insurance
Option Care Health subscribes to a policy of equal employment opportunity, making employment available without regard to race, color, religion, national origin, citizenship status according to the Immigration Reform and Control Act of 1986, sex, sexual orientation, gender identity, age, disability, veteran status, or genetic information.",18.0,17.49,HOURLY,Full-time,"Gainesville, FL",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693062870/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Not Specified,01-01-1970 00:28,1,FULL_TIME,USD,BASE_SALARY,17.745,1970
3699402963,8795,Insurance Agency Advisor - Entry Level (2024),"Location: United States, Illinois, Chicago  Location: United States, Michigan, Southfield 

Make your mark. â¯Having roots in one of the nationâs largest and most well-respected audit, tax, and advisory firms, Plante Moran Wealth Management proudlyâ¯serves as a trusted advisor to individuals, families, and nonprofits, providing comprehensive financial solutions in the areas of investment advisory, trust, tax, and insurance.â¯With $19.8B in assets under managementâ¯asâ¯of December 31, 2021, we have over 250 professionals dedicated toâ¯delivering holistic, independent, and objective financial guidance with the highest level of quality, integrity, and excellence.â¯â¯

What does diversity, equity, and inclusion mean to Plante Moran? It means that all staff members have equitable and fair opportunities to succeed, in an inclusive environment, with their individual, unique identities.â¯â¯â¯â¯

Your role.

As an advisor, working with staff at all levels of the firm, youâll dive in with hands-on experience and substantial scope to help drive our clientâs success. Your work will include, but not be limited to:
 Conduct detailed analysis of existing and proposed life insurance and annuity coverage  Review related documents and correspond/consult with clientsâ other advisors to determine feasibility of products to meet clientâs needs  Review industry publications and monitor pending legislation and regulations to determine impact of new developments on clientâs insurance products  Answer requests by mail, telephone, or in person from clients, policyholders, beneficiaries, or others for information concerning insurance  Prepare presentation material for the team to present new concepts to potential clients  Begin to develop personal relationships with third parties associated with the client ( e.g., banker, attorney, vendor, etc.) to facilitate referrals  Interact with other practice areas including but not limited to audit, tax, and other management consulting service groups  Manage multiple projects; deal fluidly and effectively with multiple client relationships  Ensure that appropriate technical reviews occur on projects in a timely and effective manner 

The Qualifications.
 Detail-oriented leader with strong analytical and communication (written and verbal) skills.  Bachelorâs degree in finance, economics, accounting or related field.  Academic success (a minimum cumulative GPA of 3.0).  Internship experience within the insurance, financial, estate planning or investment management industry is preferred. 

What makes us different?

On the surface, weâre one of the nationâs largest audit, tax, consulting, and wealth management firms. But dig a little deeper, and youâll see what makes us different: weâre a relatively jerk-free firm (hey, nobodyâs perfect) with a world-class culture and an endless array of opportunities.â¯

Weâre consistently recognized as one of Fortune magazineâs â100 Best Companies to Work For,â âBest Workplaces for Women,â and âBest workplaces for Parentsâ â distinctions awarded to us based on confidential feedback from our staff. We also ranked #1 on Accounting Todayâs 2021 list of CPA firms ranked by assets under management.

And we live out our âWe careâ culture everydayâwe care about our staff, clients, and communitiesâwith one of the lowest staff turnovers in our industry.â¯So,â¯what are you waiting for? Apply now.â¯â¯â¯

This is an exempt position that may require some local, national, and occasional international travel.

Plante Moran is committed to a diverse workplace.â¯We strive to create a culture where each person feels accepted and valued. We believe that each personâs ultimate potential begins with first acknowledging their inherent dignity. When we can recognize â and celebrate â our many human differences, weâre able to create a workplace where all staff feel a sense of belonging and an opportunity to succeed. This allows us to attract and retain the best talent, serve clients through diverse thinking, and better represent and support the various communities in which we live and work.â¯Plante Moran is an Equal Opportunity Employer.

Plante Moran maintains a drug-free workplace.

Interestedâ¯applicantsâ¯must submit their resume for consideration using our applicant tracking system. Due to the high volume of interest in our positions, only candidates selected for interviews will be contacted. Candidates must be legally authorized to work in the United States without sponsorship, with the exception of qualified candidates who are bilingual in either Japanese and English or Chinese and English. Unsolicited resumes from search firms or employment agencies, or similar, will not be paid a fee and become the property of Plante Moran.â¯â¯â¯

The specific statements above are not intended to be all-inclusive.",83124.5,60300.0,,Full-time,"Southfield, MI",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3699402963/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,FULL_TIME,Unknown,,71712.25,1970
3699089473,3684,Senior Terraform QA Engineer,"Role Title: Senior Terraform QA EngineerMax Pay Rate: $59.80 - $89.80/hour + benefits Duration of Role: 6 months with possible extend â up to 18 monthsRole Location: Charlotte, NC
Job Description:Enables full stack solutions through multi disciplinary team planning and ecosystem integration to accelerate delivery and drive quality across the application lifecycle. Performs continuous testing for security, API, and regression suiteCreates automation strategy, automated scripts and supports data and environment configuration. Participates in code reviews, monitors, and reports defects to support continuous improvement activities for the end to end testing processExperience with creating Terraform templates and troubleshooting failuresUnderstanding of Azure services and best practicesProficient in either Java or Python (both as a plus)Experience with building automated API testing frameworksComfortable with the Atlassian stack (Bitbucket, JIRA, Confluence)Basic Qualifications:Minimum 5 years of experience in Terraform, Python, TerratestMinimum 5 years of experience in Infrastructure Automation TestingUnderstanding Azure services and best practicesAssociate's degreePreferred Qualifications:Bachelor's degreeNice to have Java, Software Automation testing experience


Note: If interested please email me your resume at anil.chamoli@mastechdigital.com or call me at 973-922-1844.
Best Regards,Anil ChamoliTeam Lead (Recruitment & Sales)973-922-1844Anil.Chamoli@mastechdigital.comwww.mastechdigital.com",89.8,59.8,HOURLY,Full-time,"Charlotte, NC",11.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3699089473/?trk=jobs_biz_prem_srch,ComplexOnsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,74.8,1970
3701321792,1579491,"Medical Director, Medical Oncology","Unique leadership opportunity within an organization that is a well-recognized Commission on Cancer accredited institute. The organization is physician centered and in a strong financial position due to strength in leadership and culture. While the role will be located at the community hospital in the Western region of the US, the hospital has a relationship with a top Cancer Program in an Academic Medical Center through their community oncology partnership.
The local cancer program boasts a multidisciplinary team of experienced oncologists, surgeons, nurses, dedicated patient navigators, social workers, and other healthcare professionals who are committed to delivering compassionate and personalized care. The team works collaboratively to provide evidence-based treatment options, utilizing the latest advancements in cancer care to ensure the best possible outcomes for patients.
Position scope includes leadership as well as ambulatory clinic patient care.
Requirements: Board Certified in Medical Oncology or Hematology/Oncology, Must obtain state license, Must be board certified/board eligible in medical oncology/hematology with a desire to practice in a community based clinical environment as part of an academic health care system",83124.5,60300.0,,Full-time,"Astoria, OR",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3701321792/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Director,01-01-1970 00:28,0,FULL_TIME,Unknown,,71712.25,1970
